,Messages,Time Stamp,Spam
941,superb stock . 1350/1450 short term. goodluck,08-12-2021 8.32,
942,This week will be the make or break for this stock .,08-12-2021 7.15,
943,"BUY HCL TECH 1184 SL 1173 TARGET 1195/1205, TELLEGRAAM - GLOBTRAD",02-12-2021 16.13,
944," was up 328 points today, but hcl was lacking the catch up with it Not convincing",07-12-2021 22.49,
945,Icici bank 720 cmp looking for 760/770 at my target forAnyHelp OrTips wtzp..... 73OO7 :31144,07-12-2021 22.30,
946,Ye stock haggu stock jab dekho hagte rahta hai ,07-12-2021 22.15,
947,"Buy tata steel cmp 1125 and target will Be 1200/1300 soon , For AnyTips OrHelp wtzp... 73OO7 :311 :44",07-12-2021 22.00,
948,"Sbi life insurence at dip 1173 and target will 1200/1230 , For AnyTips OrHelp wtzp... 73OO7 :311 :44",07-12-2021 21.26,
949,"one of the worst stock, constantly fall...",07-12-2021 9.06,
950,Trading is an amazing business. With high percentage of risk. One can make amazing money by playing safe v.gd/wSQSTI,07-12-2021 7.13,
951,Dont Hold This Stock For long Term It will consolidate after this session v.gd/wSQSTI,07-12-2021 7.12,
952,"Can go up very quickly from these levels, wait and watch. follow our channel for more unbiased insights",07-12-2021 6.28,
953,This is only buy for investment purpose for 25% return in near term.,07-12-2021 5.24,
954,"Buy tata steel cmp 1125 and target will Be 1200/1300 soon , For AnyTips OrHelp wtzp... 73OO7 :311 :44",06-12-2021 21.36,
955,"Iex 300 coming good refovery sighn today at , For AnyTips OrHelp wtzp... 73OO7 :311 :44",06-12-2021 21.36,
956,"Banking sector involvement has been increased significantly affected customers across industries,,,more company updates only in our Channel..",06-12-2021 20.00,
957,"Naukri, affle india and LTTS would be the highest roe and roce generated companies going forward. Detls ....v.gd/4x3mcG",06-12-2021 19.22,
958,Heg and graphite are coming on radar again after 2018 meltdown. Know why ....v.gd/4x3mcG,06-12-2021 19.21,
959,"Strong levels, Good Result, Consolidated in last week, strongly recommend this stock for buying for more details... Queen of future",06-12-2021 13.46,
960,Market always gives superb return to long term holders so fill ur portfolio with long term stocks.. Queen of future,06-12-2021 13.42,
961,Best time for investment in pharma more detls. DONT MISS THIS TIME.. Queen of future,06-12-2021 13.42,
962,Market always gives superb return to long term holders so fill ur portfolio with long term stocks.. AnyTips OrHelp wtzp... 73OO7 :311 :44,06-12-2021 13.38,
963,Investing is not an easy mind game ....it requires patience to feel the power of stock market..... v.gd/wSQSTI,06-12-2021 12.52,
964,"The supreme court case for gtl infra vs ed arc, gtl infra side case handled by abhishek manu singhvi, which means manoj t has strong support.... v.gd/wSQSTI",06-12-2021 12.52,
965,Since 2012 www IntradayAFL com 1st time introduced simple technical charts with buy sell signals for Indian stock market. Now they are sending calls on Channel also.,06-12-2021 12.35,
966,Today this will create history of big fall ,06-12-2021 12.15,
967,exactly this happened as said earlier...now ready for 1130s....be cautious ,06-12-2021 11.45,
968,Assest Quality is almost like backbone of a bank to survive,06-12-2021 11.24,
969,Buy HCL tech near 1140 sl 1050 target 1400 for more info v.gd/GjmAyK,06-12-2021 9.19,
970,why this stock is going down any idea ??,06-12-2021 9.18,
971,Friends take look at this super multibagger which shortly going be 100 times of its current price. The company is one of the largest MSO in our country with more than 90 Lacs cable connections and serving more than 10 crores of the indian p...&nbsp,06-12-2021 9.08,
972,"Good morning friends. Siti Network is engaged in the business of distribution of television channels through analogue and digital cable distribution network, primary Internet and allied services. They are the first company in Asia to launch...&nbsp",06-12-2021 9.06,
973,This stock is underrated now ....May go up very soon anytime,06-12-2021 7.13,
974,"Banks will remain bearish due to Covid, IT sector will move up from here to next level similar to Gold price",05-12-2021 22.28,
975,"safe stocks TCS, HCLTECH. TCS 4100 HCL 1400 short term goodluck",05-12-2021 19.33,
976,Telle grm Profit_Junction : M&M formed bearish pattern. Buy it only abv ichimoku resistance 850 for a tgt of 900 soon. I share freee intraday caallls in my Tellee grm Profit_Junction,05-12-2021 15.02,
977,buy and hold hcl tech for long term views,05-12-2021 14.27,
978,"Telle grm Profit_Junction : Yes bank fundamentals are not so strong, not recommendable for short term trading. Invest with 1 years horizon with a tgt of 20 . I share freee intraday caallls in my Tellee grm Profit_Junction",05-12-2021 13.44,
979,This stock is underrated now ....May go up very soon anytime,03-12-2021 14.37,
980,"Email has set target price of Rs. 1420/, upside of 20% from yesterdays close of 1184.70/.",03-12-2021 13.55,
981,expecting good spike in HCL..will touch 1200,03-12-2021 13.43,
982,Hcl Tech short near 1140 sl 1000 target 1450 below for more info v.gd/GjmAyK,03-12-2021 13.33,
983,Buy HCL with conviction only IT will survive the market crash due to Omicron covid crisis.,03-12-2021 13.27,
984,why its falling . other Large cap IT stocks are moving,03-12-2021 12.51,
985,Sell HCL Tech with target of 1164 & Stop loss at 1186...visit goyaltips,03-12-2021 10.37,
986,Buy HCL tech near 1140 sl 1050 target 1400 for more info v.gd/GjmAyK,03-12-2021 10.35,
987,never depend on single income. Make investment to create second source,03-12-2021 7.14,
988,Adr up: Infy 4.01%. Wipro 2.3%. Hcl may cross tomorrow 1200/ hopefully.,02-12-2021 23.08,
989,Just one click away to get best deals 82:65:97:87:75.,02-12-2021 20.35,
990,FROM COUPLE OF DAYS WE SEEN HEAVY VOLUME IN THIS STOCK KEEP IT IN YOUR RADAR. IT WILL STOP FLACTUATING FOR ANYHELP AND INFOO JUST TEXTTT ON WHHATSAPPP 844 FIVE 492 O56,02-12-2021 20.32,
991,finally this stock has show some movement. i hope it maintains it,02-12-2021 19.48,
992,avoid buying in huge quantity our Indian markets are still highly over valued.. 746.599.4525,02-12-2021 19.37,
993,INFO TECH SECTOR IS GROWING POWERFULLU SO DONT MISS ANY CHANCE FOR BUY ON EVERY DIP JO BHI HAIN ABHI HAI DONT MISS FOR ANYHELP OR INFOO WOTSAPPP ON 844 54 NINE TWO O56,02-12-2021 19.26,
994,FINANCE AND BANKING STOCKS ARE MAKING STRONG CHARTS AND CANDLE SO READY FOR BUY ON ANY DIP FOR ANYHELP OR DETAILSSS REGARDING THISS STOCK JUST TEXTT ON WHATTTSAPPPP ___ EIGHT 4454. 92:O56,02-12-2021 19.26,
995,All software sector stocks have performed well except HCL TECHNOLOGY. NOW THIS LION HAS STARTED ROARING. TRAVEL WITH THIS. REAP GOOD FRUITS.,02-12-2021 18.24,
996,BUY THIS STOCK ON EVERY DIP IT WILL GROW SOON LET CROZS THE NIFTY 18K SOON FOR ANYHELP OR DETAILSZ REAGARDING THIS STOCK WHTSAAAAPP ON __84454 NINE TWO O56,02-12-2021 18.21,
997,omicron in Bangalore ...nifty will fall tomorrow???,02-12-2021 17.59,
998,Crude oil Beneficiaries like ongc gail and bpcl will fire. Want to know more beneficiary cost Crude oil Beneficiaries like ongc gail and bpcl will fire. Want to know more beneficiary cos........... v.gd/wSQSTI,02-12-2021 17.29,
999,Buy HCL tech near 1190 sl 1050 target 1400 for more info v.gd/GjmAyK,02-12-2021 14.15,
1000,Hcl Tech short near 1140 sl 1000 target 1450 below for more info v.gd/GjmAyK,02-12-2021 13.50,
1001,Buy HCL tech near 1155 sl 1050 target 1400 for more info v.gd/GjmAyK,02-12-2021 13.49,
1002,by 1 st Jan it will trading near 1300.. conservatively and 1400 in case bull,02-12-2021 13.34,
1003,Dont Sell this stock now It Will reverse for some momentum,02-12-2021 13.09,
1004,Looking weak from here with low delivery volume high chances of short sell possible here,02-12-2021 13.08,
1005,"Telle grm Profit_Junction : UPL is near to its recent swing high which will act as support , Buy it only above fibonacci resistance 700 for 739 soon. I share freee intraday caallls in my Tellee grm Profit_Junction",02-12-2021 12.47,
1006,This is good stock to add in our portfolio and we are getting it at cheap rates,02-12-2021 12.31,
1007,Buy HCL Tech as it is under valued compared to its peers and will cross Rs.1400 and then head to Rs.1700 a must in your portfolio.,02-12-2021 12.28,
1008,ignore the comments from such put holders calling indias third largest it company worth 1000. atleast talk some sense before making such comments. get ready for 1300 folks. within 1-2 week targets will be seen. all shorters will be butchere...&nbsp,02-12-2021 12.17,
1009,Telle grm Profit_Junction : Bajaj auto is little bullish as per MACD and stochastics in daily chart. Buy it only abv resistance 3300 for a tgt 3700 soon. I share freee intraday caallls in my Tellee grm Profit_Junction,01-12-2021 22.26,
1010,Telle grm AskCharts : HCL is little bullish as per all indicators with next resistance 1170. Buy it above 1170 for a tgt of 1250 shortly within 2 weeks. I give freee intrdy sugestns in my Tellee grm AskCharts,01-12-2021 21.54,
1011,THIS STOCK.IZ LOOKIMG VERY GOOD FOR BUY AND HOLD AS PER FUNDAMENTALS CHARTINGS FOR ANYHELP AND INFOO JUST TEXTTTT ON WHHATSAPPP 84454___NINE 2O 56,01-12-2021 21.27,
1012,Buy HCL tech near 1155 sl 1050 target 1400 for more info v.gd/GjmAyK,01-12-2021 21.25,
1013,DONT THINK BANK SECTOR IS BAD LET THE NIFTY CROSS 18K AND SEE ROCKET BANJAYEGA BANKING STOCKS KA .... FOR ANYHELP OR INFO WWTSAPPP ON 84454 NINE 2O 56.,01-12-2021 19.39,
1014,see my link posting on 1400. goodluck. tcs 4000/4200,01-12-2021 19.01,
1015,"Bank of Maharashtra and Central Bank are the top two candidates that have been favoured for privatisation,",01-12-2021 17.53,
1016,"Buy HCL Technologies, target price Rs 1420: Emkay",01-12-2021 17.33,
1017,short term trade. . . . . .buy. . . . .stoploss 1110. . . . .target 1220. .. . . 100%,01-12-2021 15.14,
1018,THIS STOCK IS SHOWING STRONG CHRTS FROM THIS LEVELS WAIT FOR BLAST ANY TIME FOR ANYHELP OR INFOO WTSAPPP ONN 84454 NINE TWO O56,01-12-2021 14.35,
1019,Buy and buy onluy.. Great things will happen to this stock,30-11-2021 23.14,
1020,Fundamentally strong stock. add on every dips for long term.. Even traction is there on technical basis too,30-11-2021 23.14,
1021,This script after a good rally now look overbought can fall 10% in short term. Be cautious,30-11-2021 23.14,
1022,dow Jones down by 609 points.. this stock looks weak! so atleast expect 1100 levels....this week.! be safe !!,30-11-2021 22.28,
1023,DONT THINK BANK SECTOR IS BAD LET THE NIFTY CROSS 18K AND SEE ROCKET BANJAYEGA BANKING STOCKS KA .... FOR ANYHELP OR INFO WWTSAPPP ON 84454 NINE 2O 56.,30-11-2021 21.32,
1024,THIS STOCK.IZ LOOKIMG VERY GOOD FOR BUY AND HOLD AS PER FUNDAMENTALS CHARTINGS FOR ANYHELP AND INFOO JUST TEXTTTT ON WHHATSAPPP 84454___NINE 2O 56,30-11-2021 21.09,
1025,there will be a ferocious market correction and hcl tech will correct much more ferociously .it is inevitable .,30-11-2021 18.27,
1026,HCL TECH BUY AT 1133 TGT 1200 KEEP SL 1100 MORE TIPPS AT v.gd/xefgmu AT TELEGRRAM,29-11-2021 22.09,
1027,START FILLING YOUR PORTFOLIO WITH THIS STOCK AND MAKE IT BOOMEER FOR MORE INFOOOO WHHHTSPPP ON 84454 NINE 2O 56,30-11-2021 16.24,
1028,Sound working capital management and controlled capex led consol net debt to decline,30-11-2021 16.18,
1029,Intraday traders make frequent transactions and accrue small gains daily.,30-11-2021 14.05,
1030,will see more downtrend momentums for next week so Yu can hold till days,30-11-2021 13.35,
1031,Investing is not an easy mind game ....it requires patience to feel the power of stock market..... v.gd/wSQSTI,30-11-2021 13.05,
1032,"The supreme court case for gtl infra vs ed arc, gtl infra side case handled by abhishek manu singhvi, which means manoj t has strong support.... v.gd/wSQSTI",30-11-2021 13.04,
1033,GOOD time For invest in this stock but Wait for the right Stage,30-11-2021 12.16,
1034,Buy HCL Tech with target of 1156 & Stop loss at 1134....visit goyaltips,30-11-2021 12.09,
1035,Buy HCL Tech as valuations is very attractive and earnings growth visibility is very strong. Buy for a target of Rs.1700.,30-11-2021 11.54,
1036,"Anything below Rs. 1200 is undervalued from a 3-5 year perspective. Growth will kick-in as the pipeline is strong. Regards, TheGodchosenKid",30-11-2021 11.48,
1037,2k21 has been so Unprecedented for Long term most likely to confirm acceptance change the game.......v.gd/wSQSTI,30-11-2021 11.39,
1038,Trading is a skill Not a science so stop researching start following.........v.gd/wSQSTI,30-11-2021 11.39,
1039,Very happy for your profit Sir and you must protect the profit as your profit has become part of your capital now :)),29-11-2021 18.05,
1040,HCL Tech and Nifty made our morning guys - Hope everyone have booked bumper gains. Now save this profit as this becomes your capital now. Thanks!,29-11-2021 10.18,
1041,Conservative book HCL Tech at 1142 or trail the sl to cost.,29-11-2021 10.15,
1042,Buy HCL Tech above 1133 with sl of 1119. Thanks!,29-11-2021 9.50,
1043,"SGX Nifty showing level higher than 17000 now possible with getting strong global clues, our Channel continues to give the best Market updates.",30-11-2021 7.40,
1044,"SGX Nifty showing level higher than 18000 now possible with getting strong global clues, our Channel continues to give the best Market updates.",30-11-2021 7.04,
1045,"SGX Nifty showing level higher than 17000 now possible with getting strong global clues, our Channel continues to give the best Market updates.",30-11-2021 6.44,
1046,one.must have a chance to accumulate 3i infotech the multibagger stock,30-11-2021 4.49,
1047,looks weak! first target 1000 ! take care ! be alert!,29-11-2021 23.36,
1048,Hcl Tech short near 1140 sl 1000 target 1450 below for more info v.gd/GjmAyK,29-11-2021 23.17,
1049,stock is looking strong for new upmove with fii buying coming in.. just wtsap 730:073:1144,29-11-2021 20.05,
1050,Without basic knowledge and guidance please don`t start day trading .... just wtsap 730:073:1144,29-11-2021 20.05,
1051,Investing is not an easy mind game ....it requires patience to feel the power of stock market..... v.gd/wSQSTI,29-11-2021 19.31,
1052,"The supreme court case for gtl infra vs ed arc, gtl infra side case handled by abhishek manu singhvi, which means manoj t has strong support.... v.gd/wSQSTI",29-11-2021 19.31,
1053,"SGX Nifty showing level higher than 17000 now possible with getting strong global clues, our Channel continues to give the best Market updates.",29-11-2021 19.21,
1054,"Believe only on technical charts, not to call providers blindly. Install buy sell chart system from www IntradayAFL com",29-11-2021 19.10,
1055,"SGX Nifty showing level higher than 17000 now possible with getting strong global clues, our Channel continues to give the best Market updates.",29-11-2021 17.32,
1056,"The daily price action has formed a small bearish candle carrying either side shadows, indicating indecision at current levels",29-11-2021 17.21,
1057,see my link posting on hcltech and nifty. 1400/1500 upmove. goodluck,29-11-2021 17.18,
1058,"Pursuant to the provisions of Section 110 of the Companies Act, 2013 read with the Companies (Management and Administration) Rules, 2014, as amended from time to time, the Company conducted the Postal Ballot through remote e-voting process,...&nbsp",29-11-2021 16.25,
1059,buy HCL tech ...first target 1130...next short term target 1140 then 1152 v.gd/n9O6wX,29-11-2021 15.08,
1060,This stock with rating change will now soon show new colors... follow our channel for more unbiased insight.,29-11-2021 13.58,
1061,Crude oil Beneficiaries like ongc gail and bpcl will fire. Want to know more beneficiary cost Crude oil Beneficiaries like ongc gail and bpcl will fire. Want to know more beneficiary cos........... v.gd/wSQSTI,29-11-2021 13.57,
1062,Growth oriented stocks will be accumulated heavily by fiis and diis. Full list available............ v.gd/wSQSTI,29-11-2021 13.57,
1063,Guys dont loss your money in blind trading buy now best this stock8269379439,29-11-2021 13.46,
1064,Hcl Tech short near 1140 sl 1000 target 1450 below for more info v.gd/GjmAyK,29-11-2021 13.42,
1065,"higher than 5 day and 200 day moving averages but lower than 20 day, 50 day and 100 day moving averages",29-11-2021 13.04,
1066,Hcl Tech short near 1140 sl 1000 target 1450 below for more info v.gd/GjmAyK,29-11-2021 12.59,
1067,Tomorrow be ready all operator for strong upper circuit be ready for retailer buying opportunity........ v.gd/wSQSTI,29-11-2021 12.38,
1068,BUY BHARTI FOR 250 PROFIT ACHIEVING POINT WITH ANALYST TELGRRM.......... v.gd/wSQSTI,29-11-2021 12.38,
1069,Tomorrow be ready all operator for strong upper circuit be ready for retailer buying opportunity........ v.gd/wSQSTI,29-11-2021 11.15,
1070,BUY BHARTI FOR 250 PROFIT ACHIEVING POINT WITH ANALYST TELGRRM.......... v.gd/wSQSTI,29-11-2021 11.15,
1071,"Dear Neha mam ,Can we invest in Metal sector for long term , pls reply",29-11-2021 11.01,
1072,2k21 has been so Unprecedented for Long term most likely to confirm acceptance change the game.......v.gd/wSQSTI,29-11-2021 10.58,
1073,Crude oil Beneficiaries like ongc gail and bpcl will fire. Want to know more beneficiary cost Crude oil Beneficiaries like ongc gail and bpcl will fire. Want to know more beneficiary cos ..v.gd/wSQSTI,29-11-2021 10.57,
1074,Neha jii plz advise on bharti airtel ... can we add at cmp?,29-11-2021 10.56,
1075,waaah neha jiii booked awsome 30k in your nifty futures call in just a wink you are genius neha keep up the great work,29-11-2021 10.54,
1076,ahaaa neha booked more thn 6k in your hct tech futures buy call your calls are superb neha...,29-11-2021 10.52,
1077,buy hcl tech at 1126 target 1138 1160 .timeframe 2 days,25-11-2021 13.51,
1078,hcl tech hit 1143 from 1126 .buy call given below,29-11-2021 10.46,
1079,Buy HCL tech near 1130 sl 1050 target 1400 for more info v.gd/GjmAyK,29-11-2021 7.46,
1080,This stock is underrated now ....May go up very soon anytime,29-11-2021 7.34,
1081,Dear friends the space of Internet of Things (IoT) has huge potential for Cable MSOs like siti networks and they have a key role in consumer IoT and connected homes. Reading siti networks Annual Report looks very promising. As it starts to ...&nbsp,28-11-2021 23.33,
1082,Companies like Motherson Sumi and Bharat Forge reported a strong set of numbers. PNB Housing deal with the Carlyle Group fuelled up the entire housing sector.,28-11-2021 15.30,
1083,Nifty will strongly bounce back due to positive global indexes and sgx nifty..buy as much as u can all nifty shares,28-11-2021 14.42,
1084,Covid new virus Omicron is not matter of,28-11-2021 13.00,
1085,buy HCL tech ...first target 1130...next short term target 1140 then 1152 v.gd/n9O6wX,28-11-2021 9.31,
1086,one more bold bath awaiting on Monday,27-11-2021 19.26,
1087,ANYONE WANT GIVE SUGGESTION ABOUT HCLTECH WILL GO HIGH IN THE MONTH OF DECEMBER,27-11-2021 15.59,
1088,Buy HCL tech near 1130 sl 1050 target 1400 for more info v.gd/GjmAyK,27-11-2021 15.12,
1089,Positive movement expected due to high delivery recorded in the stock yesterday. For more info Chek detls tlee-gram neha0103,25-11-2021 18.33,
1090,If you keep away Fear of lossing and Greed of making more. you can make a hell lot of money in trading..,26-11-2021 7.44,
1091,"HCL Technologies (HCL) has opened its new facility at the state-of-the-art Cinnamon Life complex in Sri Lanka. The company continues to expand and grow in Sri Lanka and this new facility will be its largest in the country, accommodating 4,0...&nbsp",26-11-2021 5.57,
1092,BUY 1145 SL 1110 TARGET 1350 ,25-11-2021 23.34,
1093,I HAVE SURESHOT CALL FOR INTRADAY AND HOLDING 746.599.4525,25-11-2021 18.33,
1094,It is possibly time for the fiscal policy to also take up the mantle of helping consumer demand recovery.,25-11-2021 16.33,
1095,The problem with hcl is vo lambi chalang nahi marta. isliye isko kam hi girna chayie,25-11-2021 15.01,
1096,100% Truth - Chup Chap Lekar Baith Jaao aur Yaad Rakho Lambi Challamgg Lagaane ke liye 10 Kadam Piche Aana Hota Hai... abhi toh Shuruaat bhi Nahi Hui Hai December ki ...Just Buy the DIP Enjoy The Ride ...,25-11-2021 14.50,
1097,"Highly manipulated IT stock. tech Mahindra 52 week low 800 now trading at 1500 plus and still 2 percent up today. hcl 52 week low 800, trading at 1120 currently and cant even sustain lead of 5 points. these are all operator games, there is ...&nbsp",25-11-2021 14.34,
1098,Buy HCL Tech with target of 1137 & Stop loss at 1114....visit goyaltips,25-11-2021 14.17,
1099,"1130 is big resistance, it should break for next move . rejected yesterday and trading there today for quite some time now.",25-11-2021 12.29,
1100,HCL expanding in Sri Lanka..... will touch UC today.....,25-11-2021 11.52,
1101,Today HCL TECH is going to explode..Buy this stock in truck loads..Its worth even selling every asset to buy this for a massive gain from today onwards,25-11-2021 11.45,
1102,Indian companies are likely to become More big fish in the pond ...To knw More. 730:073:1144 Convincing is hard but Trading is tricky part of the game so be notified promptly 730:073:1144,25-11-2021 10.54,
1103,Buy HCL tech near 1130 sl 1050 target 1400 for more info telllleggraammm STOCK GAINERS TRAINING v.gd/GjmAyK,25-11-2021 10.30,
1104,Will see more upward moments so just wait and watch...,25-11-2021 7.42,
1105,Dont Sell this stock now It Will reverse for some momentum,25-11-2021 7.39,
1106,"Hello friends. If one says that Siti Networks is making profits every year since the year 2015 many would wonder how come , we have checked the results and it has reported loss each of these years. Now friends if you observe closely since t...&nbsp",24-11-2021 23.44,
1107,GOOD time For invest in this stock but Wait for the right Stage.,24-11-2021 20.22,
1108,keep away Fear of lossing and Greed of making more. you can make a hell lot of money in trading..,24-11-2021 7.47,
1109,buy hcl 1114 target 1150 1180 if close above 1117 target open 1288,23-11-2021 11.06,
1110,thala ithu kuppa stock pola irukku. operator oru thanda karumantharam. avg panna amount kooda varathu pola irukku.,23-11-2021 10.25,
1111,mkt recovering but HCL still in r something is seriously wrong,23-11-2021 9.37,
1112,Good Price To Invest HCL TECH ,23-11-2021 9.28,
1113,ipdi usupethi usupethiye pocketta suththamaa gaali panniteeenga pa,23-11-2021 8.23,
1114,"again thrash set at open , infy adr slammed close to 4% , hcl likely touch 1080 range.",23-11-2021 8.22,
1115,Dont buy for long term now wait for few moments and dip with right levels...,23-11-2021 7.48,
1116,expect hcltech to move 1200 in short term. IT and pharma are good at current prices,23-11-2021 7.27,
1117,nasdaq is correlated with IT companies - My target for HCL Tech is Rs 1090 for the short term with a stoploss of Rs 1120,23-11-2021 6.51,
1118,"The recent stock observation, coupled with the fact that it has hit the crucial levels, suggests that it can witness a brief consolidation.",22-11-2021 20.55,
1119,Today this share will recover and close in green regardless of bloodbath in market. comeback started and only large cap will survive in this deep red bath,22-11-2021 11.11,
1120,"Buy HCL near 1115 sl 1102 tgt 1130, 1140,, tellm GreatBenefits",22-11-2021 11.04,
1121,Dump this share . worst not.moving at all,22-11-2021 10.50,
1122,buy buy any time today blast ,22-11-2021 10.32,
1123,avg price is 1183....never seen going past my avg price...waste stock...useless !!!,22-11-2021 10.09,
1124,is this company going bankruptcy this is behaving like this only wtf,22-11-2021 9.47,
1125,all your guys come up with the buy target for the daily closing price and everyday following it is down another 1% . do not mislead innocent retailers. All those 1250 PE options people from October are wise.,22-11-2021 9.40,
1126,OCT & NOV CE holders have suffered infinite damage . Seems DEC CE holders ending in similar fate,22-11-2021 9.29,
1127,IT sector ka sabse stock h ye..Tech Mahindra aur Infy ko dekho kaha pahuch gye,22-11-2021 9.18,
1128,"Yes i agree with you and very soon see 1080 or today and in past when it was suggested to buy at 896 with the target of rs1250 comes true and i suggested to book full profits to all at 1250 and above, its also come true. Any one can check m...&nbsp",22-11-2021 8.36,
1129,Dont Sell this stock now It Will reverse for some momentum,21-11-2021 11.15,
1130,"Some Unauthorized News is coming from another forums, check now v.gd/wSQSTI",21-11-2021 10.50,
1131,Market always gives superb return to long term holders so fill ur portfolio with long term stocks v.gd/wSQSTI,21-11-2021 10.49,
1132,GOOD time For invest in this stock but Wait for the right Stage,21-11-2021 9.37,
1133,Dont Sell this stock now It Will reverse for some momentum,21-11-2021 8.57,
1134,Dont Sell this stock now It Will reverse for some momentum,21-11-2021 8.48,
1135,Dont Sell this stock now It Will reverse for some momentum,21-11-2021 8.08,
1136,GOOD time For invest in this stock but Wait for the right Stage,20-11-2021 18.43,
1137,"Can go up very quickly from these levels, wait and watch. follow our channel for more unbiased insights",20-11-2021 17.09,
